2024-02-13 21:59:16: Inserted: fVbUVAiLiGgLA_nxBFxyww, Thursday Kitchen
2024-02-13 21:59:16: Inserted: ehUuSk5gPTCQmwS_ubgKRA, Upstate Craft Beer & Oyster Bar
2024-02-13 21:59:16: Inserted: -XYp6w50XbZfS90YddS5ew, Soothr
2024-02-13 21:59:17: Inserted: e5wK3I_THzF4Ce_OgoSCQw, Mokyo
2024-02-13 21:59:17: Inserted: jjJc_CrkB2HodEinB6cWww, LoveMama
2024-02-13 21:59:17: Inserted: bZQryeTD6hIsT6lSUxzSSw, Hanoi House
2024-02-13 21:59:17: Inserted: FlZ1zdVEKWv7dwqm8Uw8-w, Raku
2024-02-13 21:59:17: Inserted: LMyvruexOQzzHQrAgbdqiA, Nowon East Village 
2024-02-13 21:59:17: Inserted: R7EGjHWw0tNheY6-ahH8fQ, Tuome
2024-02-13 21:59:17: Inserted: 44SY464xDHbvOcjDzRbKkQ, Ippudo NY
2024-02-13 21:59:17: Inserted: iTj5T_jPYvznd1QTgs7NZw, Nai 
2024-02-13 21:59:17: Inserted: eQ4QUGvuHGBzsOrphsVc6A, Kimura
2024-02-13 21:59:17: Inserted: 0FaLilJs2VN83hOEBcBnPg, Au Za'atar
2024-02-13 21:59:17: Inserted: 15pcxijuNY8BMNzBhABt7w, Miss Lily's 7A Cafe
2024-02-13 21:59:17: Inserted: AgAkUVLN_axMY-bzbNCfCw, Yuca Bar
2024-02-13 21:59:17: Inserted: W4hobe10Fy54MKqmLaObEg, Cafe Mogador
2024-02-13 21:59:17: Inserted: k5NAz3-goMXKoUqPfOZ1Hw, The Smith
2024-02-13 21:59:17: Inserted: lEH8EUPX3Zn_trHauIycYw, Aoi Kitchen
2024-02-13 21:59:17: Inserted: m2Zsy2UAkcDf0cRzk2Yoqw, Madame Vo
2024-02-13 21:59:17: Inserted: rCpO-kMHljieU0geK0RJQw, Noreetuh
2024-02-13 21:59:17: Inserted: jc7lVTvmYMIK5RNpENtS6w, Szechuan Mountain House
2024-02-13 21:59:17: Inserted: dh5r9-SbN8xJ76XvnayWLQ, Giano Restaurant
2024-02-13 21:59:18: Inserted: nMyot99PkX5iYCdxHoRJqQ, ARIARI
2024-02-13 21:59:18: Inserted: TfJb2hS3Fem2nkIyz13KUA, Ama Raw Bar - East Village
2024-02-13 21:59:18: Inserted: zX8IF7oCbw1HrNaPmOBy-g, FERNS
2024-02-13 21:59:18: Inserted: ynR4-QgEOsE7VhNfIWo73w, Secchu Yokota
2024-02-13 21:59:18: Inserted: TGP5gbAgml0IDRLGCpFnCw, PMF Pardon My French
2024-02-13 21:59:18: Inserted: pNe8ZCkGTe4cXfKdOF7kYQ, Ise Restaurant
2024-02-13 21:59:18: Inserted: PqqnNrUtU7XTKQvUM4cyqQ, Bar Verde
2024-02-13 21:59:18: Inserted: yecdlU3oJb1c7rwbjtxchQ, Marufuku Ramen - New York
2024-02-13 21:59:18: Inserted: c_Kellz-oODKoNpcRbV24w, MONO+MONO
2024-02-13 21:59:18: Inserted: MGRo61aHFUeRlWhSbTv2NA, Sushi By M
2024-02-13 21:59:18: Inserted: ZjU9qd-RR55cEEKufmdN5Q, Cathédrale Restaurant
2024-02-13 21:59:18: Inserted: qpkFmGyvbZv-g2fbwyNQUg, Bowery Meat Company
2024-02-13 21:59:18: Inserted: apykLG7DTZ-7xnOcZGDZZA, Taverna Kyclades - East Village
2024-02-13 21:59:18: Inserted: axqp3pGJXnTLgq2QrPyDyQ, Benemon
2024-02-13 21:59:18: Inserted: 7xV4gzrgaOgQYtPC3FBZig, Pylos
2024-02-13 21:59:18: Inserted: TWH4MjLtN1fKlF-7n6YXHg, Lil Frankie's
2024-02-13 21:59:18: Inserted: Cg5kGSXIelsKX9eqlHr31A, Kyuramen - Union Square
2024-02-13 21:59:18: Inserted: j8cKSxr6aQ8qTx23FLyyiA, The Wayland
2024-02-13 21:59:19: Inserted: FJepPR5CYRggxRwAjlqg6A, Bowery Road
2024-02-13 21:59:19: Inserted: SMrj71bWo1lomSbU8wXgyw, The Dolar Shop
2024-02-13 21:59:20: Inserted: wTQYOTh9_JPI2I8s6Xc-Cw, Pineapple Club
2024-02-13 21:59:20: Inserted: jYhbUh1TV7SCfPxjIhVpcg, Baar Baar
2024-02-13 21:59:20: Inserted: kr5fRwdHtVwPPwSJxm9Fkg, Il Posto Accanto
2024-02-13 21:59:20: Inserted: 4FD0TAxe70nb3ngk3sXF9Q, Uluh
2024-02-13 21:59:20: Inserted: DW6QH9hNP5kgkg-5UDS9wQ, Shinn East
2024-02-13 21:59:20: Inserted: 64olT1goXFQEATQO_oiSLg, The Gray Mare
2024-02-13 21:59:20: Inserted: qrydcGQpeDP_1oFvx3qOeg, Somtum Der
2024-02-13 21:59:20: Inserted: EBK0OkVMBg_n_KxAU_4DZg, Double Zero
2024-02-17 22:32:49: Abandoned: 6aVgixwks8EgirE1JtyDAQ, John's of 12th Street, already inserted
2024-02-17 22:32:49: Abandoned: sY5j4zQuWRGxHG6T7EunrQ, Artistic Pizza, already inserted
2024-02-17 22:32:49: Abandoned: 3FayPk6to5oSxZ5gEo6mYQ, The Nines, already inserted
2024-02-17 22:32:49: Abandoned: HhY7QDRu7EwXTDY4WT1wSA, SERRA by Birreria at Eataly Flatiron, already inserted
2024-02-17 22:32:49: Abandoned: Zq1eGIz-7lw0001wX0CldA, Ramen Danbo, already inserted
2024-02-17 22:32:49: Abandoned: LVkBYW-FNaZ2h-0zB8-vzA, Jiang's Kitchen, already inserted
2024-02-17 22:32:49: Abandoned: Jd2_ZC4ugEMSY9ElivNZgg, Summer Salt, already inserted
2024-02-17 22:32:49: Abandoned: R-ve5GRzP0WlbQvDVI3HKg, Pane Pasta, already inserted
2024-02-17 22:32:49: Abandoned: rPKXTHDgtGI4XEo2HuVpow, Mr. Jones Supper Club, already inserted
2024-02-17 22:32:49: Abandoned: c7QVJ979-HO-RPnqIFGO7w, Due West, already inserted
2024-02-17 22:32:49: Abandoned: OaLbgr9ardChJ90u16Ik9g, Kazuza, already inserted
2024-02-17 22:32:49: Abandoned: gjwELZmHUNO0WdqXYBEbcg, The Belfry, already inserted
2024-02-17 22:32:50: Abandoned: Xpzaqy0QY0yUzuERcPvc-Q, Foxface Natural, already inserted
2024-02-17 22:32:50: Abandoned: XVqXXolr-RS_ZarEAJjQ7A, Dig, already inserted
2024-02-17 22:32:50: Abandoned: KpBfFpjzsGvvqAzCasVW0g, Extra Virgin, already inserted
2024-02-17 22:32:50: Abandoned: 2HZ4UGqSzbb91nWui7VYLg, Periyali, already inserted
2024-02-17 22:32:50: Abandoned: oOr6Ta5gZyDl6PyZ1cq7pg, East Village Pizza, already inserted
2024-02-17 22:32:50: Abandoned: XfOa_KyrV7JSFJMOKckGMg, Monte's Trattoria, already inserted
2024-02-17 22:32:50: Abandoned: LQxKrVGSasCL5bB9_Og6Ew, Little Italy Pizza, already inserted
2024-02-17 22:32:50: Abandoned: dVR5KHPMZoU9rQvxhY5Otw, Thai Terminal, already inserted
2024-02-17 22:32:50: Abandoned: HSW4iLqHCBNRttXC1IemaQ, Boris & Horton, already inserted
2024-02-17 22:32:50: Abandoned: BJL3JbPPX97a58GTURvTxA, The Donut Pub, already inserted
2024-02-17 22:32:50: Abandoned: kt77PF-PfvsY5aGv0UGeNA, Juke Bar, already inserted
2024-02-17 22:32:50: Abandoned: MctQwL9Mp5X7DJk13VoERg, Westville, already inserted
2024-02-17 22:32:50: Abandoned: AoZ_kDSEDKQvLISAfWkmCA, Hummus Kitchen, already inserted
2024-02-17 22:32:50: Abandoned: dMrF98GlFYIPKYY5NVZHbw, Gemma, already inserted
2024-02-17 22:32:52: Abandoned: gTkXGwTH9irJ9EFTMB5PQQ, Mango Mango Dessert, already inserted
2024-02-17 22:32:52: Abandoned: 8M_0cxAChoXl7Ls9YkWJlg, Xe May Sandwich Shop, already inserted
2024-02-17 22:32:52: Abandoned: aiRctIzCj9J3UqBHd-Z3HQ, Please Don't Tell, already inserted
2024-02-17 22:32:52: Abandoned: je92kXXWjANmiN-dfwNapg, Sushi Dojo, already inserted
2024-02-17 22:32:52: Abandoned: 8A7qOO6r1ZpZwVaYndA6-A, Electric Burrito, already inserted
2024-02-17 22:32:52: Abandoned: y_ylOQzCP-9D_4DcUIJ3jA, Shabu Tatsu East Village, already inserted
2024-02-17 22:32:52: Abandoned: 3o0Jp9ttSpP1wu7Focs7xg, Mamoun's Falafel, already inserted
2024-02-17 22:32:52: Abandoned: mJEnggrjDBLrUc0pHRI3AQ, Senza Gluten by Jemiko Cafe & Bakery, already inserted
2024-02-17 22:32:53: Abandoned: EN9_LsFpY44Hkzcnu0jfIg, Dynasty Dim Sum, already inserted
2024-02-17 22:32:53: Abandoned: zC5GU4K-IHc25kXf6DVCBg, Brooklyn Dumpling Shop, already inserted
2024-02-17 22:32:53: Abandoned: mZOsij0jxAUF3HM8rRMlFQ, Japonica, already inserted
2024-02-17 22:32:53: Abandoned: CZhWwJT5g84NahAE6hfDcw, Gongo, already inserted
2024-02-17 22:32:53: Abandoned: _nScWpFX3M1K7s30hFEsRw, INDAY, already inserted
2024-02-17 22:32:53: Abandoned: 0lZeHrKy9DLfBxek_oR3Kg, Yama, already inserted
2024-02-17 22:32:53: Abandoned: KSleHGTG1yL1E7OEFFPoNQ, LaoMa Spicy, already inserted
2024-02-17 22:32:53: Abandoned: Zub6WrbrS_4XMI1mPbyeiw, Panineria, already inserted
2024-02-17 22:32:53: Abandoned: Bh1JBgQWZl9zct46uw_FzQ, Charlie Bird, already inserted
2024-02-17 22:32:53: Abandoned: UmY9dyGOclJ0tGbn1IozlA, Zaragoza Mexican Deli & Grocery, already inserted
2024-02-17 22:32:53: Abandoned: ig8ApBesC1vNl987_gk7pQ, Farook Halal Food, already inserted
2024-02-17 22:32:53: Abandoned: -58--bg-KKUNArp18U4llA, da Umberto, already inserted
2024-02-17 22:32:53: Abandoned: nsIHA99ryl_1xDjRtyVJDA, Lenwich, already inserted
2024-02-17 22:32:53: Abandoned: QwL5LS436Xjo9MHFi2rc-g, Agave, already inserted
2024-02-17 22:32:53: Abandoned: xiwnLiNhSlEN4CDcurqsLQ, 2nd Ave Deli, already inserted
2024-02-17 22:32:53: Abandoned: wq43ljNSuSMG81qKHE7YpQ, Sant Ambroeus West Village, already inserted
2024-02-17 22:32:53: Abandoned: hw9FyXzf67gZG33fUp5ySw, Confectionery, already inserted
2024-02-17 22:32:53: Abandoned: Q5svIDwGXgspdSlBp2emwg, Chopt Creative Salad Co., already inserted
2024-02-17 22:32:53: Abandoned: zYoL-o9YJpGTwJ-Gmj8AFA, Jue Lan Club, already inserted
2024-02-17 22:32:53: Abandoned: 1FgUXp_ZwBbdoeiIgGw_0w, Rubin Museum of Art, already inserted
2024-02-17 22:32:53: Abandoned: h8zxDr-SHc5VrU0PdKfwNw, Fairfax, already inserted
2024-02-17 22:32:53: Abandoned: wRsziEGPSr95e2Y0t-h4DA, Sushi Lin West Village, already inserted
2024-02-17 22:32:53: Abandoned: x3NeZ4xToUxVKDoZ32D5tg, NY Dosas, already inserted
2024-02-17 22:32:53: Abandoned: trPF0KIleGw5SxiG0uNLKg, Rainbow Falafel, already inserted
2024-02-17 22:32:53: Abandoned: Yeyu5eTxwQLwAzixJpQ05Q, Petit Chou, already inserted
2024-02-17 22:32:53: Abandoned: xnqEMpQzCltu06p7NSNMMw, Little Charli, already inserted
2024-02-17 22:32:53: Abandoned: fePu8xy0ir_ikZcS_vVSBA, Asuka Sushi, already inserted
2024-02-17 22:32:53: Abandoned: bQrrVsa6PLLQEYDDaw0uSw, The Waverly Inn and Garden, already inserted
2024-02-17 22:32:53: Abandoned: KRfq8OvEA7aJmczAQ-8pkQ, Reservoir, already inserted
2024-02-17 22:32:54: Abandoned: cPB6Nvsxwwxj6s3ekOI_EA, El Quijote, already inserted
2024-02-17 22:32:54: Abandoned: 0kH1mGuqIb5rOrvCKGsWtA, Stuffed Ice Cream, already inserted
2024-02-17 22:32:54: Abandoned: NTwOc9yQ1xl5deeVzZqxfw, Tavern29, already inserted
2024-02-17 22:32:54: Abandoned: R7mKCkD9ZZfeec92GW7esQ, Bangkok 2 Thai, already inserted
2024-02-17 22:32:54: Abandoned: PJS8jssQ-k7avg3_77OhUQ, GMT Tavern, already inserted
2024-02-17 22:32:54: Abandoned: J6EsXebZbacSOoIjpQRocQ, Baby Brasa, already inserted
2024-02-17 22:32:54: Abandoned: KIhowgYVjYaog5RvimqMBA, Sweet Chick, already inserted
2024-02-17 22:32:54: Abandoned: -pab00ajP_NS1KGfILveYA, Marumi, already inserted
2024-02-17 22:32:54: Abandoned: CROXLk7mhtQsYEkey7BK4g, Lord's, already inserted
2024-02-17 22:32:54: Abandoned: Xqm8Ywu-9bBxbMypocVx8g, Two Boots Pizza - West Village, already inserted
2024-02-17 22:32:54: Abandoned: -VvrQWfbkQWeuGC4L0KcfQ, Il Buco Alimentari & Vineria, already inserted
2024-02-17 22:32:56: Abandoned: OPiO2ZuK4M2f55qmuNfWUQ, Whistle & Fizz, already inserted
2024-02-17 22:32:56: Abandoned: OLy7CLJGy-5vdQY1VKPrYA, Tsumo, already inserted
2024-02-17 22:32:56: Abandoned: DvoN1ZJeRAvwz7VioZUU5Q, MS. KIM'S Lounge & Private Karaoke, already inserted
2024-02-17 22:32:56: Abandoned: Kly5NmcDnGOE2ECTiX48SQ, Anita Gelato, already inserted
2024-02-17 22:32:56: Abandoned: Hnj8w5j6eaIt2NiSQc7TGg, Indochine, already inserted
2024-02-17 22:32:56: Abandoned: EL5Y6BSinmUte5VW4Eh54Q, Frank, already inserted
2024-02-17 22:32:57: Abandoned: CEdTPBK6HBjpUP_zLDdrlQ, SONA, already inserted
2024-02-17 22:32:57: Abandoned: SYFLyQAFRFoDURRWafeLKA, Lin & Daughters, already inserted
2024-02-17 22:32:57: Abandoned: 77Q8n_SSXjhN8m2ypqs0ew, Maman, already inserted
2024-02-17 22:32:57: Abandoned: Wntb9WTl1wZDmO-oswhqAQ, Moody Tongue Sushi, already inserted
2024-02-17 22:32:57: Abandoned: 5-JRGE4uZzjFvzvWxF-zig, Brine, already inserted
2024-02-17 22:32:57: Abandoned: XMMe1GTNSvGOFIHUwapFYQ, Cadence, already inserted
2024-02-17 22:32:57: Abandoned: FavssEgZjXFi2unEXePkVQ, Tacombi, already inserted
2024-02-17 22:32:57: Abandoned: G8DEPbG7jeXO3Xcsbr6bkw, Pierre Loti Mediterranean Kitchen& Bar, already inserted
2024-02-17 22:32:57: Abandoned: cRmRAl5HHJcysKBSrHivHA, Lamano Chelsea, already inserted
2024-02-17 22:32:57: Abandoned: zda6zyX1g8vvzNiHDutzNg, Van Leeuwen Ice Cream - West Village, already inserted
2024-02-17 22:32:57: Abandoned: FcSblhYtEG3VzarbZefwrw, FLÉ FLÉ Grill, already inserted
2024-02-17 22:32:57: Abandoned: koh-4_SAbshwZ8EBRmXcmg, B&H Dairy, already inserted
2024-02-17 22:32:57: Abandoned: TnX-mUXtxIO9lUxMnn9UJQ, Old Fashion Cafe, already inserted
2024-02-17 22:32:57: Abandoned: ow_x7T4StI9plwX4NXdDow, Fields Good Chicken, already inserted
2024-02-17 22:32:57: Abandoned: JdNzj7EGQLC9eqqw3SYBPg, The Organic Grill, already inserted
2024-02-17 22:32:57: Abandoned: G6Kc58Oc42uXY2alGCoDBA, The Churchill Tavern, already inserted
2024-02-17 22:32:57: Abandoned: ycsULlWDvuj-jop3VESy4Q, Arte Restaurant, already inserted
2024-02-17 22:32:57: Abandoned: YhOmfXTPu_QRNT3azAu6wA, La Colombe NOHO, already inserted
2024-02-17 22:32:57: Abandoned: -r9RZMvgH7GPDOOek89Jzw, Lola Taverna, already inserted
2024-02-17 22:32:57: Abandoned: E1RvMNZ4re4TnKarjx14Zw, Cacio E Pepe, already inserted
2024-02-17 22:32:57: Abandoned: 5jSoMbStmSUZ6UUV1Etu2w, Baked by Melissa, already inserted
2024-02-17 22:32:57: Abandoned: 9xRIcn0jTyvWNH9aBO3oAA, Kenka, already inserted
2024-02-17 22:32:57: Abandoned: vfTCDSUqWMqDQwjk4Fh7gg, Ramen Goku, already inserted
2024-02-17 22:32:57: Abandoned: CEXwbWiW6owH5OUpXcv8JQ, Tipsy Scoop, already inserted
2024-02-17 22:32:57: Abandoned: U6QXIbz1dly_3nzgfnHB4w, Bella Union, already inserted
2024-02-17 22:32:57: Abandoned: ykTNq1F-Vpfw4i4xGhPS0Q, The Little Taco House, already inserted
2024-02-17 22:32:57: Abandoned: rFhI8Gedy7XQksVD-ixOHw, Oppa Bistro, already inserted
2024-02-17 22:32:57: Abandoned: KLNAzOpBuDspEttRsRszSA, Kōbo, already inserted
2024-02-17 22:32:57: Abandoned: x6Py2ow_EU0YDsyjK1xZ_A, T-Swirl Crepe, already inserted
2024-02-17 22:32:57: Abandoned: hrswGldQVdR9OJRtqp0TxA, Gonzalez y Gonzalez, already inserted
2024-02-17 22:32:57: Abandoned: PpxJsItHTF6sDAK6XnDJ9w, Bite, already inserted
2024-02-17 22:32:57: Abandoned: EYH4FiA2phvYg73Jjw1KSA, Friend of A Farmer, already inserted
2024-02-17 22:32:57: Abandoned: bxU7CnSO9cFhq_1tQyX40A, 787 Coffee, already inserted
2024-02-17 22:32:57: Abandoned: igbXdpEil8ZTcridxpBlLg, Analogue, already inserted
2024-02-17 22:33:01: Abandoned: _gzXNKarTxagBp6_PkmQKw, Gotham Restaurant, already inserted
2024-02-17 22:33:01: Abandoned: J9UA6rzI5WW_cDGjwDnF5g, Tsuru Ton Tan, already inserted
2024-02-17 22:33:01: Abandoned: FizBsTIAJwNrImIG1mPDcg, Barn Joo, already inserted
2024-02-17 22:33:01: Abandoned: vbvtWBbO3Q-Q15w7aHxgVg, Max Brenner - New York, already inserted
2024-02-17 22:33:01: Abandoned: 8XHbZIKDQbXhyKIGiukVeQ, Boucherie Union Square, already inserted
2024-02-17 22:33:01: Abandoned: jf3JRaxUYU93x8LFU-8gkA, GupShup, already inserted
2024-02-17 22:33:01: Abandoned: CAGAWbPE8uPr2VVvEnv0ZA, Ribalta Pizza, already inserted
2024-02-17 22:33:01: Abandoned: -XYp6w50XbZfS90YddS5ew, Soothr, already inserted
2024-02-17 22:33:01: Abandoned: B3_K2kUVbYOU0VaLcj_LTw, Thai Villa, already inserted
2024-02-17 22:33:01: Abandoned: 16ZnHpuaaBt92XWeJHCC5A, Olio e Più, already inserted
2024-02-17 22:33:01: Abandoned: FJepPR5CYRggxRwAjlqg6A, Bowery Road, already inserted
2024-02-17 22:33:01: Abandoned: kz9YaFCE1sGJ4CpLDKBIjQ, The Stand Comedy Club and Restaurant, already inserted
2024-02-17 22:33:01: Abandoned: s3jou_L_LVYGkNHiuhjlew, Boucherie West Village, already inserted
2024-02-17 22:33:01: Abandoned: a0AvIH1UnFmqAXhZDEQtrw, Tocqueville, already inserted
2024-02-17 22:33:02: Abandoned: veq1Bl1DW3UWMekZJUsG1Q, Gramercy Tavern, already inserted
2024-02-17 22:33:02: Abandoned: 0ALbdMnTBX0vkSPLzIDMlw, Corkbuzz Restaurant & Wine Bar, already inserted
2024-02-17 22:33:02: Abandoned: Rj2ACaJcbroJLPDhRhzvBw, Shuka, already inserted
2024-02-17 22:33:02: Abandoned: mU23NlQfn1R9OhA6WMe_xg, Breads Bakery, already inserted
2024-02-17 22:33:02: Abandoned: OgM6WwztLVavBQBmb_g5aw, Tara Rose, already inserted
2024-02-17 22:33:02: Abandoned: 8PhwiTru5teSaZ8C6hrIww, Casa Mono, already inserted
2024-02-17 22:33:02: Abandoned: owYYuyLvlsdjLz68c3SSfg, Taboonette, already inserted
2024-02-17 22:33:02: Abandoned: Pcpcv2T9OJiYXAeFr-026w, Reyna New York, already inserted
2024-02-17 22:33:02: Abandoned: DijUyfUGs6WoN4dp0_OANQ, Strip House Steakhouse, already inserted
2024-02-17 22:33:02: Abandoned: fVbUVAiLiGgLA_nxBFxyww, Thursday Kitchen, already inserted
2024-02-17 22:33:02: Abandoned: hdiuRS9sVZSMReZm4oV5SA, Da Andrea - Greenwich Village, already inserted
2024-02-17 22:33:02: Abandoned: rVJ57CwEcucZg1k_y8u3Rg, Patisserie Fouet, already inserted
2024-02-17 22:33:02: Abandoned: lXGCo-K7eftxRT_6E59-Iw, Union Square Cafe, already inserted
2024-02-17 22:33:02: Abandoned: ehUuSk5gPTCQmwS_ubgKRA, Upstate Craft Beer & Oyster Bar, already inserted
2024-02-17 22:33:02: Abandoned: ETgJqJHV7BW6pIr9Ox74sA, Amélie, already inserted
2024-02-17 22:33:02: Abandoned: dMhRafXdr765DHe0k-QfaQ, ABC Kitchen, already inserted
2024-02-17 22:33:02: Abandoned: nRO136GRieGtxz18uD61DA, Eleven Madison Park, already inserted
2024-02-17 22:33:05: Abandoned: T8WfkzuVi96qCpj1tWjlxw, Spice, already inserted
2024-02-17 22:33:05: Abandoned: eURurB_2Vw_x56WPWdTtlw, Everything's Jake NYC Bar & Lounge, already inserted
2024-02-17 22:33:05: Abandoned: egDEaHpDumYHzRUZ8JBU-w, Pranakhon Thai Restaurant, already inserted
2024-02-17 22:33:05: Abandoned: PWxky1zhv7gqdhXi8Pk6DA, Café Salmagundi, already inserted
2024-02-17 22:33:05: Abandoned: h37t9rA06Sr4EetJjKrfzw, Don Angie, already inserted
2024-02-17 22:33:05: Abandoned: ScFp-0Jk5O79jUMk0Srm9g, Singlish, already inserted
2024-02-17 22:33:05: Abandoned: VbFYau70iG_s6UNFwYtGVQ, Xu's Public House, already inserted
2024-02-17 22:33:05: Abandoned: RwwUgOdJ6rTF7MSSwujjlQ, Library of Distilled Spirits, already inserted
2024-02-17 22:33:05: Abandoned: AHDlsNh8fODK9miC3zv3Zg, Unregular Pizza, already inserted
2024-02-17 22:33:06: Abandoned: SCQvI5pAJmD-OMm37kkS6Q, DORADO Tacos & Quesadillas, already inserted
2024-02-17 22:33:06: Abandoned: hmG5OnHEe2vQRrQxez0U9w, Worthwild, already inserted
2024-02-17 22:33:06: Abandoned: NXg-oNpx0GYNiErdHb8L5A, Awesum Dimsum, already inserted
2024-02-17 22:33:06: Abandoned: -dQexkmhlgbiKvZ94jBmjQ, Dear Irving, already inserted
2024-02-17 22:33:06: Abandoned: RYoc4EBUNOtgbg7c32OG9A, Atoboy, already inserted
2024-02-17 22:33:06: Abandoned: nMyot99PkX5iYCdxHoRJqQ, ARIARI, already inserted
2024-02-17 22:33:06: Abandoned: J8UMXWNYrn7_D0KXZN1Hrg, Pierre Loti Union Square, already inserted
2024-02-17 22:33:06: Abandoned: S4Euw4DYSqeU4KcteFXqHg, Little Beet Table, already inserted
2024-02-17 22:33:06: Abandoned: 1gK-0_lGqjxbwiHWcXXdzg, abcV, already inserted
2024-02-17 22:33:06: Abandoned: qZtf0eLfDQbIi6AHXF5UBQ, Luke's Lobster Union Square, already inserted
2024-02-17 22:33:06: Abandoned: Rgm8BwcoqfIVSl2QSEOhbQ, Craft, already inserted
2024-02-17 22:33:06: Abandoned: EDucGBSfQ0YIbxdHS-KnCg, Sagaponack, already inserted
2024-02-17 22:33:06: Abandoned: PYcL2z9gHj6-ZTlViT9Nqw, Minetta Tavern, already inserted
2024-02-17 22:33:06: Abandoned: MGRo61aHFUeRlWhSbTv2NA, Sushi By M, already inserted
2024-02-17 22:33:06: Abandoned: 9HD5HQiTkURkx5i7hL92EA, Spicy Moon West Village, already inserted
2024-02-17 22:33:06: Abandoned: s2ii7iNxb0-hGVxHf0yexw, Menkoi Sato, already inserted
2024-02-17 22:33:06: Abandoned: s8fqj5tqibEsRGXHMxhOEQ, Pokeworks, already inserted
2024-02-17 22:33:06: Abandoned: dh5r9-SbN8xJ76XvnayWLQ, Giano Restaurant, already inserted
2024-02-17 22:33:07: Abandoned: VNee09tB2NVGTe3g1tFylw, Pete's Tavern, already inserted
2024-02-17 22:33:07: Abandoned: m2Zsy2UAkcDf0cRzk2Yoqw, Madame Vo, already inserted
2024-02-17 22:33:07: Abandoned: wfhMIiMh2A2psCGONOVSlg, Han Dynasty, already inserted
2024-02-17 22:33:07: Abandoned: 6AWiJUeP4FINQF48az-bkQ, Pasta Eater, already inserted
2024-02-17 22:33:07: Abandoned: hzh4b_Ly9AvIxWMGRjr_fw, P.F. Chang's, already inserted
2024-02-17 22:33:07: Abandoned: mIbmzqQ473BUF8cngXXs_Q, Joy Love Club, already inserted
2024-02-17 22:33:07: Abandoned: 62Kedrco374IuZ_OFb0BxA, 3 Times, already inserted
2024-02-17 22:33:07: Abandoned: 0ASfmKBIeJlTO6IzES6rzw, Shiki Omakase, already inserted
2024-02-17 22:33:07: Abandoned: ePqKbqXFBCbwBaWiN2Jo9w, Ampersand, already inserted
2024-02-17 22:33:07: Abandoned: XEugUtbw4rRmGr9S1XA-aQ, Alta, already inserted
2024-02-17 22:33:07: Abandoned: nNAzEGkZnecQF0yZdYfMIg, Edo Sushi Japanese Restaurant, already inserted
2024-02-17 22:33:07: Abandoned: UC3n_0vZ5zI1fvi7UzNZAg, Sabai Thai, already inserted
2024-02-17 22:33:07: Abandoned: Cg5kGSXIelsKX9eqlHr31A, Kyuramen - Union Square, already inserted
2024-02-17 22:33:07: Abandoned: t6PzD4uzBOfyCLcd_lT8cQ, Sathi, already inserted
2024-02-17 22:33:07: Abandoned: 3Ic4C60oSH1cV2jknUXSjQ, The Flatiron Room - NoMad, already inserted
2024-02-17 22:33:07: Abandoned: SMrj71bWo1lomSbU8wXgyw, The Dolar Shop, already inserted
2024-02-17 22:33:07: Abandoned: Exb6scc1mLuhsWrMLJqw9g, Sushi Lab - East Village, already inserted
2024-02-17 22:33:07: Abandoned: AnAZaBsEuBjYvzaPMTN0oQ, Flats Fix, already inserted
2024-02-17 22:33:07: Abandoned: QMrLryZNAIHV1K2UXsuaug, Strip House Speakeasy, already inserted
2024-02-17 22:33:07: Abandoned: md5mjDamLsh1uxHDU9PfGA, Mr Mista Oh, already inserted
2024-02-17 22:33:07: Abandoned: m9zYRZFubncaWsQFIfNo5g, Loulou Petit Bistro & Speakeasy, already inserted
2024-02-17 22:33:07: Abandoned: dYWjNK07igws9jFNgQmhng, Rosa Mexicano, already inserted
2024-02-17 22:33:08: Abandoned: -hUvO0C0A-pGZdiSKvjoFw, Babbo, already inserted
2024-02-17 22:33:08: Abandoned: 1WeOq3GcrOAGB9QJrJ6Tug, Genki Omakase, already inserted
2024-02-17 22:33:08: Inserted: 7Qvh0oFRsoqrO9qNlcMKXQ, Saigon Shack
2024-02-17 22:33:08: Abandoned: i9UMc9gLeORtCLd-OoGgYg, Lions & Tigers & Squares Detroit Pizza, already inserted
2024-02-17 22:33:08: Abandoned: 64olT1goXFQEATQO_oiSLg, The Gray Mare, already inserted
2024-02-17 22:33:08: Abandoned: vVVmHacu2YAxKfpIjhfd1g, Norma, already inserted
2024-02-17 22:33:08: Abandoned: 0ePn6TQSJQky4ueKeGQvpQ, SUGARFISH | Flatiron, already inserted
2024-02-17 22:33:08: Abandoned: qIOAlXCCYrwN0VxEEH-Tmw, Boqueria Flatiron, already inserted
2024-02-17 22:33:08: Abandoned: hDj_0pbi4mFR5p1H1w6igw, Misirizzi, already inserted
2024-02-17 22:33:08: Abandoned: xWVHj2XNcxEg79Nkb5Zb6Q, Semma, already inserted
2024-02-17 22:33:08: Abandoned: clXeABm-jiPEUypcDIzDIw, Mermaid Oyster Bar, already inserted
2024-02-17 22:33:08: Abandoned: 8WnHtvMdPWE66eSkUdbLhQ, Flip Sigi, already inserted
2024-02-17 22:33:11: Abandoned: W4hobe10Fy54MKqmLaObEg, Cafe Mogador, already inserted
2024-02-17 22:33:11: Abandoned: NqwwyMMXIS-JnwdDQBQT9A, Bazár Tapas Bar & Restaurant, already inserted
